codigo,producto,marca,modelo,anio,info,oem,ficha_medidas,ficha_oem,ficha_info,imagen_producto,url_ficha,fuente,titulo,categoria,estrias_externas,estrias_internas,estrias_lado_rueda,estrias_lado_caja,longitud_semieje,longitud_cardan,longitud_punta_eje,diametro_asiento,diametro_asiento_lado_rueda,diametro_jh,diametro_junta_homocinetica,diametro_jh_deslizante,altura_jh,altura_punta_eje,diametro_circunferencia_agujeros,rosca_agujeros,diametro_rodamiento,diametro_menor,abs,posicion_seguro,seguro,lado,peso,dimensiones
SDD-FD0163,Semiejes,Ford,Focus,2000 - 2005,1.8 16v,,"Parámetro: Valor | Estrias Lado Rueda: 25 | Estrias Lado Caja: 23 | Longitud Semieje: 932 | Diámetro Asiento Lado Rueda: 53.5 | Longitud Punta de Eje: 88.5 | Peso: 7,7 kg | Dimensiones: 11,5 × 11,5 × 102 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FD163D_03.jpg,https://www.dauer.com.ar/producto/sdd-fd0163/,DAUER,Detalles del Producto,Semiejes,,,25,23,932,,88.5,,53.5,,,,,,,,,,,,,Derecho,"7,7 kg","11,5 × 11,5 × 102 cm"
SDD-FD0163,Semiejes,Ford,Focus,2000 - 2010,2.0 16v,,"Parámetro: Valor | Estrias Lado Rueda: 25 | Estrias Lado Caja: 23 | Longitud Semieje: 932 | Diámetro Asiento Lado Rueda: 53.5 | Longitud Punta de Eje: 88.5 | Peso: 7,7 kg | Dimensiones: 11,5 × 11,5 × 102 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FD163D_03.jpg,https://www.dauer.com.ar/producto/sdd-fd0163/,DAUER,Detalles del Producto,Semiejes,,,25,23,932,,88.5,,53.5,,,,,,,,,,,,,Derecho,"7,7 kg","11,5 × 11,5 × 102 cm"
SDD-FD0163,Semiejes,Ford,Focus,2004 - 2010,1.6 8v,,"Parámetro: Valor | Estrias Lado Rueda: 25 | Estrias Lado Caja: 23 | Longitud Semieje: 932 | Diámetro Asiento Lado Rueda: 53.5 | Longitud Punta de Eje: 88.5 | Peso: 7,7 kg | Dimensiones: 11,5 × 11,5 × 102 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FD163D_03.jpg,https://www.dauer.com.ar/producto/sdd-fd0163/,DAUER,Detalles del Producto,Semiejes,,,25,23,932,,88.5,,53.5,,,,,,,,,,,,,Derecho,"7,7 kg","11,5 × 11,5 × 102 cm"
SDD-FD0163,Semiejes,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Lado Rueda: 25 | Estrias Lado Caja: 23 | Longitud Semieje: 932 | Diámetro Asiento Lado Rueda: 53.5 | Longitud Punta de Eje: 88.5 | Peso: 7,7 kg | Dimensiones: 11,5 × 11,5 × 102 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FD163D_03.jpg,https://www.dauer.com.ar/producto/sdd-fd0163/,DAUER,Detalles del Producto,Semiejes,,,25,23,932,,88.5,,53.5,,,,,,,,,,,,,Derecho,"7,7 kg","11,5 × 11,5 × 102 cm"
SDD-FD0570,Semiejes,Ford,Escort,1988 - 1996,1.6,,"Parámetro: Valor | Estrias Lado Rueda: 25 | Estrias Lado Caja: 23 | Longitud Semieje: 899 | Diámetro Asiento Lado Rueda: 56 | Longitud Punta de Eje: 88.5 | Peso: 6,7 kg | Dimensiones: 11,5 × 11,5 × 102 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FD570D_03.jpg,https://www.dauer.com.ar/producto/sdd-fd0570/,DAUER,Detalles del Producto,Semiejes,,,25,23,899,,88.5,,56,,,,,,,,,,,,,Derecho,"6,7 kg","11,5 × 11,5 × 102 cm"
SDD-FD0570,Semiejes,Ford,Escort,1990 - 1998,1.8,,"Parámetro: Valor | Estrias Lado Rueda: 25 | Estrias Lado Caja: 23 | Longitud Semieje: 899 | Diámetro Asiento Lado Rueda: 56 | Longitud Punta de Eje: 88.5 | Peso: 6,7 kg | Dimensiones: 11,5 × 11,5 × 102 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FD570D_03.jpg,https://www.dauer.com.ar/producto/sdd-fd0570/,DAUER,Detalles del Producto,Semiejes,,,25,23,899,,88.5,,56,,,,,,,,,,,,,Derecho,"6,7 kg","11,5 × 11,5 × 102 cm"
SDD-FD0570,Semiejes,Ford,Escort,1995 - 1998,2.0 XR3,,"Parámetro: Valor | Estrias Lado Rueda: 25 | Estrias Lado Caja: 23 | Longitud Semieje: 899 | Diámetro Asiento Lado Rueda: 56 | Longitud Punta de Eje: 88.5 | Peso: 6,7 kg | Dimensiones: 11,5 × 11,5 × 102 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FD570D_03.jpg,https://www.dauer.com.ar/producto/sdd-fd0570/,DAUER,Detalles del Producto,Semiejes,,,25,23,899,,88.5,,56,,,,,,,,,,,,,Derecho,"6,7 kg","11,5 × 11,5 × 102 cm"
SDD-FD0570,Semiejes,Ford,Escort,1995 - 2002,1.8 16v,,"Parámetro: Valor | Estrias Lado Rueda: 25 | Estrias Lado Caja: 23 | Longitud Semieje: 899 | Diámetro Asiento Lado Rueda: 56 | Longitud Punta de Eje: 88.5 | Peso: 6,7 kg | Dimensiones: 11,5 × 11,5 × 102 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FD570D_03.jpg,https://www.dauer.com.ar/producto/sdd-fd0570/,DAUER,Detalles del Producto,Semiejes,,,25,23,899,,88.5,,56,,,,,,,,,,,,,Derecho,"6,7 kg","11,5 × 11,5 × 102 cm"
SDD-FD0570,Semiejes,Ford,Escort,1995 - 2002,1.8 D,,"Parámetro: Valor | Estrias Lado Rueda: 25 | Estrias Lado Caja: 23 | Longitud Semieje: 899 | Diámetro Asiento Lado Rueda: 56 | Longitud Punta de Eje: 88.5 | Peso: 6,7 kg | Dimensiones: 11,5 × 11,5 × 102 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FD570D_03.jpg,https://www.dauer.com.ar/producto/sdd-fd0570/,DAUER,Detalles del Producto,Semiejes,,,25,23,899,,88.5,,56,,,,,,,,,,,,,Derecho,"6,7 kg","11,5 × 11,5 × 102 cm"
SDD-FD0570,Semiejes,Ford,Escort,2001 - 2002,1.6,,"Parámetro: Valor | Estrias Lado Rueda: 25 | Estrias Lado Caja: 23 | Longitud Semieje: 899 | Diámetro Asiento Lado Rueda: 56 | Longitud Punta de Eje: 88.5 | Peso: 6,7 kg | Dimensiones: 11,5 × 11,5 × 102 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FD570D_03.jpg,https://www.dauer.com.ar/producto/sdd-fd0570/,DAUER,Detalles del Producto,Semiejes,,,25,23,899,,88.5,,56,,,,,,,,,,,,,Derecho,"6,7 kg","11,5 × 11,5 × 102 cm"
SDD-FD0570,Semiejes,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Lado Rueda: 25 | Estrias Lado Caja: 23 | Longitud Semieje: 899 | Diámetro Asiento Lado Rueda: 56 | Longitud Punta de Eje: 88.5 | Peso: 6,7 kg | Dimensiones: 11,5 × 11,5 × 102 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FD570D_03.jpg,https://www.dauer.com.ar/producto/sdd-fd0570/,DAUER,Detalles del Producto,Semiejes,,,25,23,899,,88.5,,56,,,,,,,,,,,,,Derecho,"6,7 kg","11,5 × 11,5 × 102 cm"
SDD-FI0021,Semiejes,Fiat,Ducato,1990 - 1994,,,"Parámetro: Valor | Estrias Lado Rueda: 28 | Estrias Lado Caja: 25 | Longitud Semieje: 1068 | Diámetro Asiento Lado Rueda: 63 | Longitud Punta de Eje: 113 | Peso: 11,9 kg | Dimensiones: 11,5 × 11,5 × 117,5 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI021D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0021/,DAUER,Detalles del Producto,Semiejes,,,28,25,1068,,113,,63,,,,,,,,,,,,,Derecho,"11,9 kg","11,5 × 11,5 × 117,5 cm"
SDD-FI0021,Semiejes,Marca,Modelo,Año,,,"Parámetro: Valor | Estrias Lado Rueda: 28 | Estrias Lado Caja: 25 | Longitud Semieje: 1068 | Diámetro Asiento Lado Rueda: 63 | Longitud Punta de Eje: 113 | Peso: 11,9 kg | Dimensiones: 11,5 × 11,5 × 117,5 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI021D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0021/,DAUER,Detalles del Producto,Semiejes,,,28,25,1068,,113,,63,,,,,,,,,,,,,Derecho,"11,9 kg","11,5 × 11,5 × 117,5 cm"
SDD-FI0022,Semiejes,Citroen,Jumper,1999 - 2004,2.8 TD,,"Parámetro: Valor | Estrias Lado Rueda: 28 | Estrias Lado Caja: 27 | Longitud Semieje: 1108 | Diámetro Asiento Lado Rueda: 63 | Longitud Punta de Eje: 113 | Peso: 12,1 kg | Dimensiones: 15 × 15 × 120 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI022D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0022/,DAUER,Detalles del Producto,Semiejes,,,28,27,1108,,113,,63,,,,,,,,,,,,,Derecho,"12,1 kg",15 × 15 × 120 cm
SDD-FI0022,Semiejes,Fiat,Ducato,1992 - 2001,1.9 D,,"Parámetro: Valor | Estrias Lado Rueda: 28 | Estrias Lado Caja: 27 | Longitud Semieje: 1108 | Diámetro Asiento Lado Rueda: 63 | Longitud Punta de Eje: 113 | Peso: 12,1 kg | Dimensiones: 15 × 15 × 120 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI022D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0022/,DAUER,Detalles del Producto,Semiejes,,,28,27,1108,,113,,63,,,,,,,,,,,,,Derecho,"12,1 kg",15 × 15 × 120 cm
SDD-FI0022,Semiejes,Fiat,Ducato,1996 - 1998,2.5 D,,"Parámetro: Valor | Estrias Lado Rueda: 28 | Estrias Lado Caja: 27 | Longitud Semieje: 1108 | Diámetro Asiento Lado Rueda: 63 | Longitud Punta de Eje: 113 | Peso: 12,1 kg | Dimensiones: 15 × 15 × 120 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI022D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0022/,DAUER,Detalles del Producto,Semiejes,,,28,27,1108,,113,,63,,,,,,,,,,,,,Derecho,"12,1 kg",15 × 15 × 120 cm
SDD-FI0022,Semiejes,Fiat,Ducato,1998 - 2005,2.8 TD,,"Parámetro: Valor | Estrias Lado Rueda: 28 | Estrias Lado Caja: 27 | Longitud Semieje: 1108 | Diámetro Asiento Lado Rueda: 63 | Longitud Punta de Eje: 113 | Peso: 12,1 kg | Dimensiones: 15 × 15 × 120 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI022D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0022/,DAUER,Detalles del Producto,Semiejes,,,28,27,1108,,113,,63,,,,,,,,,,,,,Derecho,"12,1 kg",15 × 15 × 120 cm
SDD-FI0022,Semiejes,Peugeot,Boxer,1992 - 2001,1.9 D,,"Parámetro: Valor | Estrias Lado Rueda: 28 | Estrias Lado Caja: 27 | Longitud Semieje: 1108 | Diámetro Asiento Lado Rueda: 63 | Longitud Punta de Eje: 113 | Peso: 12,1 kg | Dimensiones: 15 × 15 × 120 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI022D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0022/,DAUER,Detalles del Producto,Semiejes,,,28,27,1108,,113,,63,,,,,,,,,,,,,Derecho,"12,1 kg",15 × 15 × 120 cm
SDD-FI0022,Semiejes,Peugeot,Boxer,1996 - 1998,2.5 D,,"Parámetro: Valor | Estrias Lado Rueda: 28 | Estrias Lado Caja: 27 | Longitud Semieje: 1108 | Diámetro Asiento Lado Rueda: 63 | Longitud Punta de Eje: 113 | Peso: 12,1 kg | Dimensiones: 15 × 15 × 120 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI022D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0022/,DAUER,Detalles del Producto,Semiejes,,,28,27,1108,,113,,63,,,,,,,,,,,,,Derecho,"12,1 kg",15 × 15 × 120 cm
SDD-FI0022,Semiejes,Peugeot,Boxer,1998 - 2005,2.8 TD,,"Parámetro: Valor | Estrias Lado Rueda: 28 | Estrias Lado Caja: 27 | Longitud Semieje: 1108 | Diámetro Asiento Lado Rueda: 63 | Longitud Punta de Eje: 113 | Peso: 12,1 kg | Dimensiones: 15 × 15 × 120 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI022D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0022/,DAUER,Detalles del Producto,Semiejes,,,28,27,1108,,113,,63,,,,,,,,,,,,,Derecho,"12,1 kg",15 × 15 × 120 cm
SDD-FI0022,Semiejes,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Lado Rueda: 28 | Estrias Lado Caja: 27 | Longitud Semieje: 1108 | Diámetro Asiento Lado Rueda: 63 | Longitud Punta de Eje: 113 | Peso: 12,1 kg | Dimensiones: 15 × 15 × 120 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI022D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0022/,DAUER,Detalles del Producto,Semiejes,,,28,27,1108,,113,,63,,,,,,,,,,,,,Derecho,"12,1 kg",15 × 15 × 120 cm
SDD-FI0068,Semiejes,Citroen,Jumper,2005 - 2010,2.8 TD,,"Parámetro: Valor | Estrias Lado Rueda: 35 | Estrias Lado Caja: 41 | Longitud Semieje: 1121 | Diámetro Asiento Lado Rueda: 70 | Longitud Punta de Eje: 117 | Peso: 15,8 kg | Dimensiones: 15 × 15 × 120 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI_068D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0068/,DAUER,Detalles del Producto,Semiejes,,,35,41,1121,,117,,70,,,,,,,,,,,,,Derecho,"15,8 kg",15 × 15 × 120 cm
SDD-FI0068,Semiejes,Fiat,Ducato,1998 - 2005,2.8 TD,,"Parámetro: Valor | Estrias Lado Rueda: 35 | Estrias Lado Caja: 41 | Longitud Semieje: 1121 | Diámetro Asiento Lado Rueda: 70 | Longitud Punta de Eje: 117 | Peso: 15,8 kg | Dimensiones: 15 × 15 × 120 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI_068D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0068/,DAUER,Detalles del Producto,Semiejes,,,35,41,1121,,117,,70,,,,,,,,,,,,,Derecho,"15,8 kg",15 × 15 × 120 cm
SDD-FI0068,Semiejes,Fiat,Ducato,2006 - 2010,2.8 JTD,,"Parámetro: Valor | Estrias Lado Rueda: 35 | Estrias Lado Caja: 41 | Longitud Semieje: 1121 | Diámetro Asiento Lado Rueda: 70 | Longitud Punta de Eje: 117 | Peso: 15,8 kg | Dimensiones: 15 × 15 × 120 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI_068D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0068/,DAUER,Detalles del Producto,Semiejes,,,35,41,1121,,117,,70,,,,,,,,,,,,,Derecho,"15,8 kg",15 × 15 × 120 cm
SDD-FI0068,Semiejes,Fiat,Ducato,2010 - 2018,2.3 Multijet,,"Parámetro: Valor | Estrias Lado Rueda: 35 | Estrias Lado Caja: 41 | Longitud Semieje: 1121 | Diámetro Asiento Lado Rueda: 70 | Longitud Punta de Eje: 117 | Peso: 15,8 kg | Dimensiones: 15 × 15 × 120 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI_068D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0068/,DAUER,Detalles del Producto,Semiejes,,,35,41,1121,,117,,70,,,,,,,,,,,,,Derecho,"15,8 kg",15 × 15 × 120 cm
SDD-FI0068,Semiejes,Peugeot,Boxer,1998 - 2005,2.8 TD,,"Parámetro: Valor | Estrias Lado Rueda: 35 | Estrias Lado Caja: 41 | Longitud Semieje: 1121 | Diámetro Asiento Lado Rueda: 70 | Longitud Punta de Eje: 117 | Peso: 15,8 kg | Dimensiones: 15 × 15 × 120 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI_068D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0068/,DAUER,Detalles del Producto,Semiejes,,,35,41,1121,,117,,70,,,,,,,,,,,,,Derecho,"15,8 kg",15 × 15 × 120 cm
SDD-FI0068,Semiejes,Peugeot,Boxer,2006 - 2010,2.8 JTD,,"Parámetro: Valor | Estrias Lado Rueda: 35 | Estrias Lado Caja: 41 | Longitud Semieje: 1121 | Diámetro Asiento Lado Rueda: 70 | Longitud Punta de Eje: 117 | Peso: 15,8 kg | Dimensiones: 15 × 15 × 120 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI_068D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0068/,DAUER,Detalles del Producto,Semiejes,,,35,41,1121,,117,,70,,,,,,,,,,,,,Derecho,"15,8 kg",15 × 15 × 120 cm
SDD-FI0068,Semiejes,Peugeot,Boxer,2010 - 2018,2.3 Multijet,,"Parámetro: Valor | Estrias Lado Rueda: 35 | Estrias Lado Caja: 41 | Longitud Semieje: 1121 | Diámetro Asiento Lado Rueda: 70 | Longitud Punta de Eje: 117 | Peso: 15,8 kg | Dimensiones: 15 × 15 × 120 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI_068D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0068/,DAUER,Detalles del Producto,Semiejes,,,35,41,1121,,117,,70,,,,,,,,,,,,,Derecho,"15,8 kg",15 × 15 × 120 cm
SDD-FI0068,Semiejes,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Lado Rueda: 35 | Estrias Lado Caja: 41 | Longitud Semieje: 1121 | Diámetro Asiento Lado Rueda: 70 | Longitud Punta de Eje: 117 | Peso: 15,8 kg | Dimensiones: 15 × 15 × 120 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI_068D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0068/,DAUER,Detalles del Producto,Semiejes,,,35,41,1121,,117,,70,,,,,,,,,,,,,Derecho,"15,8 kg",15 × 15 × 120 cm
SDD-FI0069,Semiejes,Citroen,Jumper,2005 - 2010,2.8 TD,,"Parámetro: Valor | Estrias Lado Rueda: 35 | Estrias Lado Caja: 41 | Longitud Semieje: 1121 | Diámetro Asiento Lado Rueda: 70 | Longitud Punta de Eje: 117 | Peso: 15,3 kg | Dimensiones: 11,5 × 11,5 × 117,5 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI069D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0069/,DAUER,Detalles del Producto,Semiejes,,,35,41,1121,,117,,70,,,,,,,,,,,,,Derecho,"15,3 kg","11,5 × 11,5 × 117,5 cm"
SDD-FI0069,Semiejes,Fiat,Ducato,1998 - 2005,2.8 TD,,"Parámetro: Valor | Estrias Lado Rueda: 35 | Estrias Lado Caja: 41 | Longitud Semieje: 1121 | Diámetro Asiento Lado Rueda: 70 | Longitud Punta de Eje: 117 | Peso: 15,3 kg | Dimensiones: 11,5 × 11,5 × 117,5 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI069D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0069/,DAUER,Detalles del Producto,Semiejes,,,35,41,1121,,117,,70,,,,,,,,,,,,,Derecho,"15,3 kg","11,5 × 11,5 × 117,5 cm"
SDD-FI0069,Semiejes,Fiat,Ducato,2006 - 2010,2.8 JTD,,"Parámetro: Valor | Estrias Lado Rueda: 35 | Estrias Lado Caja: 41 | Longitud Semieje: 1121 | Diámetro Asiento Lado Rueda: 70 | Longitud Punta de Eje: 117 | Peso: 15,3 kg | Dimensiones: 11,5 × 11,5 × 117,5 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI069D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0069/,DAUER,Detalles del Producto,Semiejes,,,35,41,1121,,117,,70,,,,,,,,,,,,,Derecho,"15,3 kg","11,5 × 11,5 × 117,5 cm"
SDD-FI0069,Semiejes,Fiat,Ducato,2010 - 2018,2.3 Multijet,,"Parámetro: Valor | Estrias Lado Rueda: 35 | Estrias Lado Caja: 41 | Longitud Semieje: 1121 | Diámetro Asiento Lado Rueda: 70 | Longitud Punta de Eje: 117 | Peso: 15,3 kg | Dimensiones: 11,5 × 11,5 × 117,5 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI069D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0069/,DAUER,Detalles del Producto,Semiejes,,,35,41,1121,,117,,70,,,,,,,,,,,,,Derecho,"15,3 kg","11,5 × 11,5 × 117,5 cm"
SDD-FI0069,Semiejes,Peugeot,Boxer,1998 - 2005,2.8 TD,,"Parámetro: Valor | Estrias Lado Rueda: 35 | Estrias Lado Caja: 41 | Longitud Semieje: 1121 | Diámetro Asiento Lado Rueda: 70 | Longitud Punta de Eje: 117 | Peso: 15,3 kg | Dimensiones: 11,5 × 11,5 × 117,5 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI069D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0069/,DAUER,Detalles del Producto,Semiejes,,,35,41,1121,,117,,70,,,,,,,,,,,,,Derecho,"15,3 kg","11,5 × 11,5 × 117,5 cm"
SDD-FI0069,Semiejes,Peugeot,Boxer,2006 - 2010,2.8 JTD,,"Parámetro: Valor | Estrias Lado Rueda: 35 | Estrias Lado Caja: 41 | Longitud Semieje: 1121 | Diámetro Asiento Lado Rueda: 70 | Longitud Punta de Eje: 117 | Peso: 15,3 kg | Dimensiones: 11,5 × 11,5 × 117,5 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI069D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0069/,DAUER,Detalles del Producto,Semiejes,,,35,41,1121,,117,,70,,,,,,,,,,,,,Derecho,"15,3 kg","11,5 × 11,5 × 117,5 cm"
SDD-FI0069,Semiejes,Peugeot,Boxer,2010 - 2018,2.3 Multijet,,"Parámetro: Valor | Estrias Lado Rueda: 35 | Estrias Lado Caja: 41 | Longitud Semieje: 1121 | Diámetro Asiento Lado Rueda: 70 | Longitud Punta de Eje: 117 | Peso: 15,3 kg | Dimensiones: 11,5 × 11,5 × 117,5 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI069D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0069/,DAUER,Detalles del Producto,Semiejes,,,35,41,1121,,117,,70,,,,,,,,,,,,,Derecho,"15,3 kg","11,5 × 11,5 × 117,5 cm"
SDD-FI0069,Semiejes,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Lado Rueda: 35 | Estrias Lado Caja: 41 | Longitud Semieje: 1121 | Diámetro Asiento Lado Rueda: 70 | Longitud Punta de Eje: 117 | Peso: 15,3 kg | Dimensiones: 11,5 × 11,5 × 117,5 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/SE_FI069D_03.jpg,https://www.dauer.com.ar/producto/sdd-fi0069/,DAUER,Detalles del Producto,Semiejes,,,35,41,1121,,117,,70,,,,,,,,,,,,,Derecho,"15,3 kg","11,5 × 11,5 × 117,5 cm"
SDD-FI0162,Semiejes,,,,,,Parámetro: Valor,Estrias Lado Rueda: 35,Estrias Lado Caja: 41,Longitud Semieje: 1140,Diámetro Asiento Lado Rueda: 71.5,DAUER,Longitud Punta de Eje: 127.5,Lado: Derecho,,,,,,,,,,,,,,,,,,,,,,,,
SDI-FI0169,Semiejes,Fiat,Argo,2018 - 2026,1.3 MT,,"Parámetro: Valor | Estrias Lado Rueda: 22 | Estrias Lado Caja: 21 | Longitud Semieje: 926 | Diámetro Asiento Lado Rueda: 47 | Longitud Punta de Eje: 79 | Peso: 5,3 kg | Dimensiones: 11,5 × 11,5 × 72 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2026/03/SDD-FI0169-01-scaled.jpg,https://www.dauer.com.ar/producto/sdd-fi0169/,DAUER,Detalles del Producto,Semiejes,,,22,21,926,,79,,47,,,,,,,,,,,,,Derecho,"5,3 kg","11,5 × 11,5 × 72 cm"
SDI-FI0169,Semiejes,Fiat,Cronos,2018 - 2026,1.3 MT,,"Parámetro: Valor | Estrias Lado Rueda: 22 | Estrias Lado Caja: 21 | Longitud Semieje: 926 | Diámetro Asiento Lado Rueda: 47 | Longitud Punta de Eje: 79 | Peso: 5,3 kg | Dimensiones: 11,5 × 11,5 × 72 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2026/03/SDD-FI0169-01-scaled.jpg,https://www.dauer.com.ar/producto/sdd-fi0169/,DAUER,Detalles del Producto,Semiejes,,,22,21,926,,79,,47,,,,,,,,,,,,,Derecho,"5,3 kg","11,5 × 11,5 × 72 cm"
SDI-FI0169,Semiejes,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Lado Rueda: 22 | Estrias Lado Caja: 21 | Longitud Semieje: 926 | Diámetro Asiento Lado Rueda: 47 | Longitud Punta de Eje: 79 | Peso: 5,3 kg | Dimensiones: 11,5 × 11,5 × 72 cm | Lado: Derecho",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2026/03/SDD-FI0169-01-scaled.jpg,https://www.dauer.com.ar/producto/sdd-fi0169/,DAUER,Detalles del Producto,Semiejes,,,22,21,926,,79,,47,,,,,,,,,,,,,Derecho,"5,3 kg","11,5 × 11,5 × 72 cm"
